timestamp,tweet_text,username,all_hashtags,followers_count
2020-10-14 10:56:47,b'Cz the name of the brand is enough to win the trust.   #iPhone #SeilfieStick https://t.co/ySUiAGUIYO',b'igeeksblog',"['iPhone', 'SeilfieStick']",8281
2020-10-14 10:56:45,b'A Lightweight Monopod with #Bluetooth Remote   #iPhone #SeilfieStick https://t.co/80zOiTzmOW',b'igeeksblog',"['Bluetooth', 'iPhone', 'SeilfieStick']",8281
2020-10-14 10:56:44,b'We present you \xe2\x80\x9dThe moment-catcher Part 1\xe2\x80\x9d with these best in class #SelfieSticks for #iPhone    #Apple #Selfie https://t.co/BiK0knoics',b'igeeksblog',"['SelfieSticks', 'iPhone', 'Apple', 'Selfie']",8281
2020-10-14 10:55:00,"b""#COVID19\xf0\x9f\xa6\xa0 update, blood donor clinic\xf0\x9f\xa9\xb8, new #iphone\xf0\x9f\x93\xb1, Volvo steering wheels and Natty Light\xf0\x9f\x8d\xba takes flight in today's 5\xe2\x83\xa3 Things You Need to Know.  https://t.co/bQJyUtc1H6 #ckont @CKPublicHealth @LifelineWindsor @Apple #AppleEvent @volvocars @naturallight #CKMORNINGS https://t.co/F5FXJrRiTw""",b'943CKSY',"['COVID19', 'iphone', 'ckont', 'AppleEvent', 'CKMORNINGS']",5938
2020-10-14 10:42:54,"b'\xf0\x9f\x87\xa6\xf0\x9f\x87\xba\xf0\x9f\x87\xa6\xf0\x9f\x87\xbaApple iPhone 12 with 5G, HomePod Mini and more: Everything announced today #Apple #iPhone #iPhone12 #iPhone12mini #iPhone12Pro #HomePod #HomePodMini  iPhone12ProMax \xe2\x81\xa6@CNETNews\xe2\x81\xa9 \xe2\x81\xa6@CNET\xe2\x81\xa9 \xe2\x81\xa6@Apple\xe2\x81\xa9 \xe2\x81\xa6@KimMHooper\xe2\x81\xa9  https://t.co/ppeEnTxU4y'",b'lKimMRHooper',"['Apple', 'iPhone', 'iPhone12', 'iPhone12mini', 'iPhone12Pro', 'HomePod', 'HomePodMini']",9615
2020-10-14 10:35:00,"b'46% of UK/U.S. iPhone owners plan to upgrade in the next year, and 53% want 5G. Get ready for a new #iPhone upgrade cycle.'",b'globalwebindex',['iPhone'],17049
2020-10-14 10:30:00,b'What the Tech? Apple has unveiled its first-ever 5G iPhone. Should you upgrade? Get answers on Alabama News Rising at 5:45. #whatthetech #5G #iPhone #RisingGetsYouReady https://t.co/IOyHVlRcjR',b'ALNewsNetwork',"['whatthetech', '5G', 'iPhone', 'RisingGetsYouReady']",28816
2020-10-14 10:28:07,"b""How to download &amp; read #free ebooks on your #iPhone, #Android phone, #WindowsPhone #Blackberry - it's simple!  https://t.co/sd8aaQMkNy""",b'MikeWellsAuthor',"['free', 'iPhone', 'Android', 'WindowsPhone', 'Blackberry']",204948
2020-10-14 10:25:34,"b'Dear @Apple,   When Nigeria needed you most, you failed to associate with us. Just one solidarity tweet would have made Nigerians loyal to #Iphone. Alas, many Nigerians are now vowing to port to @SamsungMobile  #SARSMUSTGO #EndSWAT #EndSARS #SARSMUSTEND #EndPoliceBrutalityinNiger'",b'renoomokri',"['Iphone', 'SARSMUSTGO', 'EndSWAT', 'EndSARS', 'SARSMUSTEND', 'EndPoliceBrutalityinNiger']",822685
2020-10-14 10:21:06,b'-What color of the #iPhone12 is your favorite?\xe2\x9d\xa4\xef\xb8\x8f -Red of course!\xf0\x9f\xa4\xa9 -huh?\xf0\x9f\xa4\x94 -Have a look at my #Koi keyboard~\xf0\x9f\x98\x9d  #iPhone #iPhone12Pro #iPhone12mini #iPhone12ProMax #iPhone12Series #Varmilo #keyboards #keyboardartist #mechanicalkeyboards https://t.co/Y2WsyBFXXP',b'Varmilo_Zhh',"['iPhone12', 'Koi', 'iPhone', 'iPhone12Pro', 'iPhone12mini', 'iPhone12ProMax', 'iPhone12Series', 'Varmilo', 'keyboards', 'keyboardartist', 'mechanicalkeyboards']",9216
2020-10-14 10:14:54,"b'\xf0\x9f\x87\xa6\xf0\x9f\x87\xba\xf0\x9f\x87\xa6\xf0\x9f\x87\xbaAs iPhone 12 arrives, Apple cuts the price of these two older models | ZDNet https://t.co/4Kdoqq3hOI #Apple #iPhone @ZDNet @zdnetaustralia @Apple @KimMHooper'",b'lKimMRHooper',"['Apple', 'iPhone']",9615
2020-10-14 10:05:06,"b'#Apple announced its four-model #iphone12 in its launch yesterday. This is the first major revamp of #iPhone\xe2\x80\x99s design since #iPhoneX in 2017. This year Apple brings new colors, models and #5G wireless support across the lineup. https://t.co/uNdx8fnOmA'",b'brecordernews',"['Apple', 'iphone12', 'iPhone', 'iPhoneX', '5G']",36875
2020-10-14 10:04:53,"b'""I used to say the iPhone was the greatest product introduction ever.... I\xe2\x80\x99ve got more power than Superman with my iPhone I swear to God. So we all are superheroes now."" @stevewoz on the launch of the #iPhone https://t.co/QshjsTpIlT #AppleEvent'",b'oisinlunny',"['iPhone', 'AppleEvent']",8417
2020-10-14 10:00:41,b'Everything you need to know in your pocket \xe2\x80\x93 Download the APP  #nhs #covid19app #app #nhsapp #staysafe #coronavirus #corona #covid_19 #nhs #handsfacespace #apple #andriod #iphone https://t.co/im2PAv987c',b'StaffordshireCC',"['nhs', 'covid19app', 'app', 'nhsapp', 'staysafe', 'coronavirus', 'corona', 'covid_19', 'nhs', 'handsfacespace', 'apple', 'andriod', 'iphone']",39756
2020-10-14 09:56:48,b'An Ultimate Guide on How to Make an #App for #iPhone https://t.co/IKorrrcLDH',b'techdotmatrix',"['App', 'iPhone']",12794
2020-10-14 09:53:00,"b'Here\xe2\x80\x99s another look at what #Apple officially announced at the #AppleEvent which includes new editions of the #iPhone 12 Pro and Pro Max, iPhone 12 and Mini, the HomePod Mini, and MagSafe accessories. Photo: Apple https://t.co/ZwJ1Nt8f6S'",b'HYPEBEAST',"['Apple', 'AppleEvent', 'iPhone']",737325
2020-10-14 09:47:32,b'| Apple\xe2\x80\x99s T2 security chip has an unfixable flaw | #iphone | #ios |\xc2\xa0#mobilesecurity https://t.co/zRaBouVcwM',b'NcsVentures',"['iphone', 'ios', 'mobilesecurity']",6343
2020-10-14 09:42:17,"b'Finally #iPhone 12 is  launched, so excited for it as it will slow down the production of iPhone 11 resulting in drop of price of iPhone 10 so that i will be able to buy iPhone 8.\xf0\x9f\x98\x81 #AppleEvent #Apple #wednesdaymorning #WednesdayThoughts'",b'O_that_Adeel',"['iPhone', 'AppleEvent', 'Apple', 'wednesdaymorning', 'WednesdayThoughts']",10005
2020-10-14 09:39:32,"b""From the first iPhone to the latest iPhone 12 series, here's how the #Apple iPhone evolved through the years  #AppleEvent #iPhone12 #iPhone https://t.co/D1vpVgIq8C""",b'CNBCTV18News',"['Apple', 'AppleEvent', 'iPhone12', 'iPhone']",824485
2020-10-14 09:29:56,b'How Apple\xe2\x80\x99s #iPhone has evolved from its very first model in 2007 to the latest #iPhone12 series. https://t.co/pnN8hD6xVQ',b'CNNnews18',"['iPhone', 'iPhone12']",4535591
2020-10-14 09:28:56,"b'So the biggest change with the iPhone 12 is that you have to buy the charger separately... No 120hz display, no super HD display, no USB C... come on Apple! #iphone12 #apple #iphone https://t.co/pgTtNeNYsF'",b'dorsettechstem',"['iphone12', 'apple', 'iphone']",9953
2020-10-14 09:22:49,"b'.@Apple launches long-awaited 5G-compatible iPhone 12 range, which it says is generations ahead of the competition, despite its competitors already having released their first 5G models earlier this year. #5G #iPhone #Apple https://t.co/SK2VfWAAIp'",b'ITWeb',"['5G', 'iPhone', 'Apple']",25997
2020-10-14 09:05:51,b'It\xe2\x80\x99s the mini things that matter! \xf0\x9f\x91\x8c  #iPhonemini #MiniMeals #DesiMeals  #apple #iphone #appleiphone #iphonememes #iphone12mini #desifood #desifoodlover #desifoodie #ordernow #mini #hungry #hunger #love #happyvibes #yummy #box8 #box8desimeals #creative #topical #launch https://t.co/9OVzx6ibdF',b'BOX8_in',"['iPhonemini', 'MiniMeals', 'DesiMeals', 'apple', 'iphone', 'appleiphone', 'iphonememes', 'iphone12mini', 'desifood', 'desifoodlover', 'desifoodie', 'ordernow', 'mini', 'hungry', 'hunger', 'love', 'happyvibes', 'yummy', 'box8', 'box8desimeals', 'creative', 'topical', 'launch']",5134
2020-10-14 09:01:01,"b""See That Orange or Green Dot at the Top of Your #iPhone? Here's What It Means Does that mean you're being spied on? The truth https://t.co/Io9lQPpOD1 #GDPR #Privacy  @drjdrooghaag @fabriziobustama @robmay70 @IanLJones98 @NigelTozer @antgrasso @sallyeaves @archonsec @yuhelenyu""",b'BillMew',"['iPhone', 'GDPR', 'Privacy']",14390
2020-10-14 09:00:04,"b'Upgrade now to Apple iPhone XS Max, 64GB, Gold - Fully Unlocked for $540!  https://t.co/vZmijSlsR8  #geek #deals #tech #iphone #ios #gamedev #home #gaming #WFH #workfromhome #freelance #developers #devops #Macbookpro #Macbook #technology #travel #music https://t.co/T3M0eCdh88'",b'SleekDeals',"['geek', 'deals', 'tech', 'iphone', 'ios', 'gamedev', 'home', 'gaming', 'WFH', 'workfromhome', 'freelance', 'developers', 'devops', 'Macbookpro', 'Macbook', 'technology', 'travel', 'music']",13220
2020-10-14 08:53:57,"b'#Apple has reduced the prices of iPhone SE (2020), iPhone Xr, and iPhone 11 in India by up to Rs. 14,200 #iPhone  https://t.co/id3juuVhAL'",b'NewsBytesApp',"['Apple', 'iPhone']",12213
2020-10-14 08:47:54,b'#mobilesecurity | #android | #iphone | IDIS announces Mobile Plus app for remote situational awareness | Security\xc2\xa0News https://t.co/2CD2NSHQ0y',b'NcsVentures',"['mobilesecurity', 'android', 'iphone']",6343
2020-10-14 08:46:15,b'| When is iPhone 12 coming out? We now know for sure | #iphone | #ios |\xc2\xa0#mobilesecurity https://t.co/EaZeGpAXzy',b'NcsVentures',"['iphone', 'ios', 'mobilesecurity']",6343
2020-10-14 08:43:15,"b'#Apple has just announced its #iPhone12 lineup, and as part of today\xe2\x80\x99s announcements, the company introduced a dizzying amount of #camera tech scattered amongst the new #iPhone https://t.co/a9kSV9gYx5'",b'tocatlian',"['Apple', 'iPhone12', 'camera', 'iPhone']",6825
2020-10-14 08:43:00,"b""Here's all you need to know about the new #Apple #iPhone12   @Apple #iPhone #iPhone12Pro https://t.co/O5SNhxwEQq""",b'ETNOWlive',"['Apple', 'iPhone12', 'iPhone', 'iPhone12Pro']",592558
2020-10-14 08:39:39,"b'\xe2\x97\x8f NEWS \xe2\x97\x8f #HollywoodReporter #ProprietarySoftware \xe2\x98\x9e #Apple #iPhone 12 With [HYPE] Could Help Filmmaking ""Change Dramatically"" https://t.co/iimP75J8nj'",b'schestowitz',"['HollywoodReporter', 'ProprietarySoftware', 'Apple', 'iPhone']",7804
2020-10-14 08:07:00,"b""In #China, Apple's 5G #iPhone 12 sparks fever-pitch, but divided reaction  V\xc3\xada @Reuters https://t.co/lI5xvfthCU https://t.co/bZyZ05xGZp""",b'Aroguden',"['China', 'iPhone']",11308
2020-10-14 08:00:14,"b'#Luxury #eyewear company, @WarbyParker #transformed the #market when it #lowered its #costs after discovering a new #pair of #glasses was considerably more #expensive than the newly released #iPhone.  #LSBFRecommends. Read these 10 visionary leadership tips from Dave Gilboa. https://t.co/28LhNPrA4l'",b'LSBF',"['Luxury', 'eyewear', 'transformed', 'market', 'lowered', 'costs', 'pair', 'glasses', 'expensive', 'iPhone', 'LSBFRecommends']",12564
2020-10-14 07:57:51,b'Apple presenteert iPhone 12 en iPhone 12 mini https://t.co/DRrIlXxhK7  __ #Apple #AppleEvent #Appleevent2020 #AppleKeynote #Apple12 #iPhone #iPhone12mini #iPhone12 #iPhoneEvent #iPhoneMini #Smartphone #Phone #Techmania',b'TechmaniaNL',"['Apple', 'AppleEvent', 'Appleevent2020', 'AppleKeynote', 'Apple12', 'iPhone', 'iPhone12mini', 'iPhone12', 'iPhoneEvent', 'iPhoneMini', 'Smartphone', 'Phone', 'Techmania']",14621
2020-10-14 07:56:06,"b'Apple unveils iPhone 12 with 5G, HomePod Mini smart speaker  #Apple #iPhone #iPhone12 #5G #QatarDayNews  https://t.co/Fqk3XQYmsn'",b'qatarday',"['Apple', 'iPhone', 'iPhone12', '5G', 'QatarDayNews']",27202
2020-10-14 07:54:46,"b'Dear @@tim_cook,   Slick new #iPhone.  Can @Apple create a time machine next so we can go back to 2010 &amp; buy more #Bitcoin?  Sincerely, @OKEx https://t.co/sxEWHcCrjo'",b'OKEx',"['iPhone', 'Bitcoin']",229603
2020-10-14 07:52:08,b'#Apple #iPhone #iPhone12 #HomePodMini -- #AppleEvent in 51 seconds --https://t.co/CmU5HBZHxf https://t.co/A1UaSP0Nnb',b'PC_holic',"['Apple', 'iPhone', 'iPhone12', 'HomePodMini', 'AppleEvent']",6545
2020-10-14 07:51:34,b'New @Apple #iPhone announcement went out last night. Any thoughts?  #IWantOne #AppleEnvy #Apple https://t.co/B9Qu65nvLx',b'Boxtones',"['iPhone', 'IWantOne', 'AppleEnvy', 'Apple']",7664
2020-10-14 07:44:19,b'#mobilesecurity | #android | #iphone | Talkdesk Introduces Mobile and At-Home\xc2\xa0Solutions https://t.co/XYEJBuP3Jl',b'NcsVentures',"['mobilesecurity', 'android', 'iphone']",6343
2020-10-14 07:42:46,b'| Apple\xe2\x80\x99s MacBook Air falls to $850 | #iphone | #ios |\xc2\xa0#mobilesecurity https://t.co/vl58nekhHi',b'NcsVentures',"['iphone', 'ios', 'mobilesecurity']",6343
2020-10-14 07:42:09,"b'After iPhone 12 launch, pricing of Apple iPhone XR drops by 800 yuan ($119) in China  https://t.co/UiFRa03BqF  #Apple #iPhone #iPhone12 #iPhoneXR #iPhone11 #China https://t.co/sGSapBnfFv'",b'gizmochina',"['Apple', 'iPhone', 'iPhone12', 'iPhoneXR', 'iPhone11', 'China']",32955
2020-10-14 07:40:37,"b""#iPhone 12 to #HomePod mini, here are top 10 major announcements from #Apple's event  (via @HTTech)  https://t.co/vgw0vwgb05 https://t.co/OUO9pQI0V7""",b'htTweets',"['iPhone', 'HomePod', 'Apple']",7790378
2020-10-14 07:32:59,"b'\xe2\x80\x9ciPhone 12 is 4x more fall resistant\xe2\x80\x9d - well looking forward to seeing that in action, but previous iPhone resistance was ZERO. And multiply 4x that, and maybe we will have the result... \xf0\x9f\x98\x82 #iphone #apple #iPhone12'",b'janrezab',"['iphone', 'apple', 'iPhone12']",20749
2020-10-14 07:31:32,b'#Apple #AppleEvent #iPhone #iPhone12 #HomePod #HomePodMini \xe2\x80\x94 #1 Trending on YouTube with 17M views.. https://t.co/YzfJ3tO1h8',b'PC_holic',"['Apple', 'AppleEvent', 'iPhone', 'iPhone12', 'HomePod', 'HomePodMini']",6545
